Date,Hour,Temperature,Load
8-Feb-06,24,43.88,
9-Feb-06,1,42.2,
9-Feb-06,2,41.92,
9-Feb-06,3,41.24,
9-Feb-06,4,41.08,
9-Feb-06,5,40.52,
9-Feb-06,6,39.68,
9-Feb-06,7,39.12,
9-Feb-06,8,41.04,
9-Feb-06,9,49.68,
9-Feb-06,10,55.56,
9-Feb-06,11,59.28,
9-Feb-06,12,61.48,
9-Feb-06,13,62.76,
9-Feb-06,14,63.12,
9-Feb-06,15,63.6,
9-Feb-06,16,63.08,
9-Feb-06,17,61.76,
9-Feb-06,18,58.44,
9-Feb-06,19,53.36,
9-Feb-06,20,49.72,
9-Feb-06,21,47.92,
9-Feb-06,22,45.32,
9-Feb-06,23,44.24,
9-Feb-06,24,42.36,
10-Feb-06,1,40.92,
10-Feb-06,2,40.16,
10-Feb-06,3,39.2,
10-Feb-06,4,38.48,
10-Feb-06,5,37.8,
10-Feb-06,6,37.2,
10-Feb-06,7,36.96,
10-Feb-06,8,38.96,
10-Feb-06,9,47.16,
10-Feb-06,10,54.4,
10-Feb-06,11,58.72,
10-Feb-06,12,61.32,
10-Feb-06,13,62.8,
10-Feb-06,14,64.32,
10-Feb-06,15,64.76,
10-Feb-06,16,64.64,
10-Feb-06,17,63.68,
10-Feb-06,18,61.24,
10-Feb-06,19,56.8,
10-Feb-06,20,53.56,
10-Feb-06,21,51.12,
10-Feb-06,22,49.68,
10-Feb-06,23,49.64,
10-Feb-06,24,49,
11-Feb-06,1,47.96,
11-Feb-06,2,47.84,
11-Feb-06,3,47.64,
11-Feb-06,4,47.76,
11-Feb-06,5,49,
11-Feb-06,6,49.88,
11-Feb-06,7,50.24,
11-Feb-06,8,52.48,
11-Feb-06,9,56.8,
11-Feb-06,10,61.64,
11-Feb-06,11,64.24,
11-Feb-06,12,65.96,
11-Feb-06,13,66.68,
11-Feb-06,14,66.12,
11-Feb-06,15,63.52,
11-Feb-06,16,62.12,
11-Feb-06,17,61.4,
11-Feb-06,18,59.52,
11-Feb-06,19,57.8,
11-Feb-06,20,55.44,
11-Feb-06,21,54,
11-Feb-06,22,52.72,
11-Feb-06,23,51.2,
11-Feb-06,24,50.16,
12-Feb-06,1,47.24,
12-Feb-06,2,45.68,
12-Feb-06,3,44.92,
12-Feb-06,4,44.04,
12-Feb-06,5,42.96,
12-Feb-06,6,41.76,
12-Feb-06,7,40.52,
12-Feb-06,8,40.08,
12-Feb-06,9,41.4,
12-Feb-06,10,43.08,
12-Feb-06,11,45.24,
12-Feb-06,12,46.6,
12-Feb-06,13,47.56,
12-Feb-06,14,48.56,
12-Feb-06,15,48.88,
12-Feb-06,16,48.8,
12-Feb-06,17,48.24,
12-Feb-06,18,46.4,
12-Feb-06,19,43.4,
12-Feb-06,20,40.68,
12-Feb-06,21,39.24,
12-Feb-06,22,38.32,
12-Feb-06,23,37.76,
12-Feb-06,24,37.84,
13-Feb-06,1,35.64,
13-Feb-06,2,35.6,
13-Feb-06,3,34.76,
13-Feb-06,4,34,
13-Feb-06,5,33.88,
13-Feb-06,6,33.68,
13-Feb-06,7,33.36,
13-Feb-06,8,34.8,
13-Feb-06,9,38.92,
13-Feb-06,10,42.8,
13-Feb-06,11,45.56,
13-Feb-06,12,47.64,
13-Feb-06,13,49.8,
13-Feb-06,14,51.08,
13-Feb-06,15,52.08,
13-Feb-06,16,52.16,
13-Feb-06,17,51.2,
13-Feb-06,18,48.88,
13-Feb-06,19,44.68,
13-Feb-06,20,41.36,
13-Feb-06,21,39.24,
13-Feb-06,22,37.36,
13-Feb-06,23,36.2,
13-Feb-06,24,35.32,
14-Feb-06,1,33.76,
14-Feb-06,2,32.8,
14-Feb-06,3,32.2,
14-Feb-06,4,31.72,
14-Feb-06,5,31.24,
14-Feb-06,6,30.6,
14-Feb-06,7,30.32,
14-Feb-06,8,32.04,
14-Feb-06,9,40.36,
14-Feb-06,10,47.12,
14-Feb-06,11,50.6,
14-Feb-06,12,53.16,
14-Feb-06,13,55.36,
14-Feb-06,14,56.72,
14-Feb-06,15,57.92,
14-Feb-06,16,58.4,
14-Feb-06,17,57.68,
14-Feb-06,18,55.64,
14-Feb-06,19,50.56,
14-Feb-06,20,47.36,
14-Feb-06,21,45.4,
14-Feb-06,22,43.8,
14-Feb-06,23,43.12,
14-Feb-06,24,42.4,
15-Feb-06,1,41.44,
15-Feb-06,2,41.44,
15-Feb-06,3,41.48,
15-Feb-06,4,41.36,
15-Feb-06,5,40.6,
15-Feb-06,6,40.24,
15-Feb-06,7,40.24,
15-Feb-06,8,43.24,
15-Feb-06,9,50.28,
15-Feb-06,10,57.68,
15-Feb-06,11,61.92,
15-Feb-06,12,64.64,
15-Feb-06,13,66.48,
15-Feb-06,14,67.52,
15-Feb-06,15,68.24,
15-Feb-06,16,67.88,
15-Feb-06,17,67.36,
15-Feb-06,18,65,
15-Feb-06,19,60.72,
15-Feb-06,20,57.68,
15-Feb-06,21,56.04,
15-Feb-06,22,54.44,
15-Feb-06,23,53.44,
15-Feb-06,24,51.24,
16-Feb-06,1,51,
16-Feb-06,2,50.28,
16-Feb-06,3,49.68,
16-Feb-06,4,49,
16-Feb-06,5,48.96,
16-Feb-06,6,48.84,
16-Feb-06,7,48.84,
16-Feb-06,8,51.36,
16-Feb-06,9,58.56,
16-Feb-06,10,64.76,
16-Feb-06,11,69.12,
16-Feb-06,12,71.2,
16-Feb-06,13,72.24,
16-Feb-06,14,72.92,
16-Feb-06,15,72.92,
16-Feb-06,16,72.76,
16-Feb-06,17,71.44,
16-Feb-06,18,69.08,
16-Feb-06,19,64.56,
16-Feb-06,20,62.24,
16-Feb-06,21,60.76,
16-Feb-06,22,59.44,
16-Feb-06,23,58.64,
16-Feb-06,24,56.84,
17-Feb-06,1,55.56,
17-Feb-06,2,54.24,
17-Feb-06,3,53.76,
17-Feb-06,4,52.96,
17-Feb-06,5,52.68,
17-Feb-06,6,51.72,
17-Feb-06,7,51.44,
17-Feb-06,8,53.84,
17-Feb-06,9,59.96,
17-Feb-06,10,66.36,
17-Feb-06,11,70.76,
17-Feb-06,12,73.24,
17-Feb-06,13,74.76,
17-Feb-06,14,75.8,
17-Feb-06,15,75.96,
17-Feb-06,16,75.92,
17-Feb-06,17,75.04,
17-Feb-06,18,71.96,
17-Feb-06,19,67,
17-Feb-06,20,63.64,
17-Feb-06,21,61.96,
17-Feb-06,22,60.52,
17-Feb-06,23,59.16,
17-Feb-06,24,58.6,
18-Feb-06,1,56.8,
18-Feb-06,2,56.16,
18-Feb-06,3,55.6,
18-Feb-06,4,55.24,
18-Feb-06,5,54.48,
18-Feb-06,6,54,
18-Feb-06,7,53.52,
18-Feb-06,8,55.16,
18-Feb-06,9,60.8,
18-Feb-06,10,67,
18-Feb-06,11,71.32,
18-Feb-06,12,74.2,
18-Feb-06,13,76.16,
18-Feb-06,14,77.2,
18-Feb-06,15,77.44,
18-Feb-06,16,76.6,
18-Feb-06,17,74.84,
18-Feb-06,18,72.12,
18-Feb-06,19,68.32,
18-Feb-06,20,65.92,
18-Feb-06,21,63.84,
18-Feb-06,22,62.24,
18-Feb-06,23,60.52,
18-Feb-06,24,59.6,
19-Feb-06,1,58.6,
19-Feb-06,2,57.76,
19-Feb-06,3,57.44,
19-Feb-06,4,56.56,
19-Feb-06,5,55.84,
19-Feb-06,6,55.36,
19-Feb-06,7,54.88,
19-Feb-06,8,55.4,
19-Feb-06,9,56.56,
19-Feb-06,10,57.92,
19-Feb-06,11,59.44,
19-Feb-06,12,60.48,
19-Feb-06,13,62,
19-Feb-06,14,63.04,
19-Feb-06,15,63.2,
19-Feb-06,16,62.96,
19-Feb-06,17,62.52,
19-Feb-06,18,61.4,
19-Feb-06,19,59.44,
19-Feb-06,20,58.48,
19-Feb-06,21,58,
19-Feb-06,22,57.36,
19-Feb-06,23,56.8,
19-Feb-06,24,56.36,
20-Feb-06,1,55.36,
20-Feb-06,2,54.76,
20-Feb-06,3,54.32,
20-Feb-06,4,53.84,
20-Feb-06,5,53.52,
20-Feb-06,6,53.36,
20-Feb-06,7,53.56,
20-Feb-06,8,53.8,
20-Feb-06,9,54.48,
20-Feb-06,10,57.08,
20-Feb-06,11,60.92,
20-Feb-06,12,64.4,
20-Feb-06,13,66.72,
20-Feb-06,14,68.52,
20-Feb-06,15,69.28,
20-Feb-06,16,69.68,
20-Feb-06,17,68.72,
20-Feb-06,18,66.76,
20-Feb-06,19,64.52,
20-Feb-06,20,62.8,
20-Feb-06,21,61.76,
20-Feb-06,22,60.92,
20-Feb-06,23,60.68,
20-Feb-06,24,60.04,
21-Feb-06,1,59.48,
21-Feb-06,2,59.44,
21-Feb-06,3,59.24,
21-Feb-06,4,59.16,
21-Feb-06,5,58.88,
21-Feb-06,6,58.4,
21-Feb-06,7,57.76,
21-Feb-06,8,58.52,
21-Feb-06,9,60.52,
21-Feb-06,10,64.4,
21-Feb-06,11,68,
21-Feb-06,12,71.56,
21-Feb-06,13,73.32,
21-Feb-06,14,74.72,
21-Feb-06,15,75.12,
21-Feb-06,16,75.32,
21-Feb-06,17,74.56,
21-Feb-06,18,72.12,
21-Feb-06,19,68.72,
21-Feb-06,20,66.16,
21-Feb-06,21,64.88,
21-Feb-06,22,63.68,
21-Feb-06,23,62.96,
21-Feb-06,24,61.6,
22-Feb-06,1,61.84,
22-Feb-06,2,61.48,
22-Feb-06,3,60.96,
22-Feb-06,4,61.2,
22-Feb-06,5,61.2,
22-Feb-06,6,60.92,
22-Feb-06,7,60.4,
22-Feb-06,8,61.6,
22-Feb-06,9,64,
22-Feb-06,10,67.72,
22-Feb-06,11,70.88,
22-Feb-06,12,74.52,
22-Feb-06,13,76.68,
22-Feb-06,14,77.92,
22-Feb-06,15,78.2,
22-Feb-06,16,77.84,
22-Feb-06,17,77.12,
22-Feb-06,18,74.12,
22-Feb-06,19,70.96,
22-Feb-06,20,69.4,
22-Feb-06,21,68.44,
22-Feb-06,22,67.6,
22-Feb-06,23,66.64,
22-Feb-06,24,65.76,
23-Feb-06,1,65.32,
23-Feb-06,2,65.4,
23-Feb-06,3,65.36,
23-Feb-06,4,65.36,
23-Feb-06,5,65.8,
23-Feb-06,6,66.48,
23-Feb-06,7,66.76,
23-Feb-06,8,67.56,
23-Feb-06,9,69.4,
23-Feb-06,10,71.84,
23-Feb-06,11,74.16,
23-Feb-06,12,76.32,
23-Feb-06,13,76.8,
23-Feb-06,14,77.16,
23-Feb-06,15,76.88,
23-Feb-06,16,75.2,
23-Feb-06,17,73.96,
23-Feb-06,18,71.32,
23-Feb-06,19,69.48,
23-Feb-06,20,67.84,
23-Feb-06,21,66.28,
23-Feb-06,22,64.56,
23-Feb-06,23,63.6,
23-Feb-06,24,62.64,
24-Feb-06,1,61.52,
24-Feb-06,2,60.04,
24-Feb-06,3,59.2,
24-Feb-06,4,58.4,
24-Feb-06,5,57.56,
24-Feb-06,6,57.2,
24-Feb-06,7,56.72,
24-Feb-06,8,57.76,
24-Feb-06,9,60.16,
24-Feb-06,10,63.2,
24-Feb-06,11,65.72,
24-Feb-06,12,67.84,
24-Feb-06,13,68.8,
24-Feb-06,14,69.36,
24-Feb-06,15,69.6,
24-Feb-06,16,70,
24-Feb-06,17,68.6,
24-Feb-06,18,67.12,
24-Feb-06,19,65.24,
24-Feb-06,20,64.32,
24-Feb-06,21,63.52,
24-Feb-06,22,63.24,
24-Feb-06,23,62.68,
24-Feb-06,24,62.32,
25-Feb-06,1,62.44,
25-Feb-06,2,62.72,
25-Feb-06,3,62.16,
25-Feb-06,4,62.44,
25-Feb-06,5,62.56,
25-Feb-06,6,62.36,
25-Feb-06,7,62.16,
25-Feb-06,8,63.36,
25-Feb-06,9,65.32,
25-Feb-06,10,67.76,
25-Feb-06,11,70,
25-Feb-06,12,71.32,
25-Feb-06,13,73.28,
25-Feb-06,14,74.48,
25-Feb-06,15,75.32,
25-Feb-06,16,75,
25-Feb-06,17,73.84,
25-Feb-06,18,72.24,
25-Feb-06,19,70.2,
25-Feb-06,20,69.68,
25-Feb-06,21,68.88,
25-Feb-06,22,68.4,
25-Feb-06,23,68.24,
25-Feb-06,24,67.12,
26-Feb-06,1,66.6,
26-Feb-06,2,65.56,
26-Feb-06,3,65.12,
26-Feb-06,4,63.68,
26-Feb-06,5,62.6,
26-Feb-06,6,61.32,
26-Feb-06,7,60.24,
26-Feb-06,8,59.44,
26-Feb-06,9,59.12,
26-Feb-06,10,60.44,
26-Feb-06,11,61.92,
26-Feb-06,12,62.72,
26-Feb-06,13,63.64,
26-Feb-06,14,64.44,
26-Feb-06,15,64.84,
26-Feb-06,16,64.92,
26-Feb-06,17,63.92,
26-Feb-06,18,61.12,
26-Feb-06,19,58.84,
26-Feb-06,20,56.44,
26-Feb-06,21,55.08,
26-Feb-06,22,53.68,
26-Feb-06,23,52.48,
26-Feb-06,24,51.36,
27-Feb-06,1,49.28,
27-Feb-06,2,48.16,
27-Feb-06,3,47.08,
27-Feb-06,4,45.96,
27-Feb-06,5,45.12,
27-Feb-06,6,44.36,
27-Feb-06,7,43.72,
27-Feb-06,8,45.76,
27-Feb-06,9,50.64,
27-Feb-06,10,55.32,
27-Feb-06,11,58.64,
27-Feb-06,12,60.88,
27-Feb-06,13,62.76,
27-Feb-06,14,64.12,
27-Feb-06,15,65.28,
27-Feb-06,16,65.4,
27-Feb-06,17,64.76,
27-Feb-06,18,62.44,
27-Feb-06,19,57.4,
27-Feb-06,20,54,
27-Feb-06,21,52.6,
27-Feb-06,22,52,
27-Feb-06,23,50.6,
27-Feb-06,24,49.32,
28-Feb-06,1,47.2,
28-Feb-06,2,45.84,
28-Feb-06,3,45.16,
28-Feb-06,4,44.2,
28-Feb-06,5,43.44,
28-Feb-06,6,42.96,
28-Feb-06,7,42.24,
28-Feb-06,8,47.36,
28-Feb-06,9,55.04,
28-Feb-06,10,61.52,
28-Feb-06,11,64.88,
28-Feb-06,12,67.52,
28-Feb-06,13,69.64,
28-Feb-06,14,70.96,
28-Feb-06,15,71.2,
28-Feb-06,16,71.4,
28-Feb-06,17,70.44,
28-Feb-06,18,67.56,
28-Feb-06,19,62.2,
28-Feb-06,20,59.28,
28-Feb-06,21,57.68,
28-Feb-06,22,55.84,
28-Feb-06,23,54.6,
28-Feb-06,24,52.76,
1-Mar-06,1,50.72,
1-Mar-06,2,49.2,
1-Mar-06,3,48.36,
1-Mar-06,4,47.52,
1-Mar-06,5,47.08,
1-Mar-06,6,46.76,
1-Mar-06,7,46.04,
1-Mar-06,8,49,
1-Mar-06,9,55.96,
1-Mar-06,10,63.08,
1-Mar-06,11,68,
1-Mar-06,12,71.36,
1-Mar-06,13,73.24,
1-Mar-06,14,74.4,
1-Mar-06,15,75.16,
1-Mar-06,16,75.2,
1-Mar-06,17,74.12,
1-Mar-06,18,71.16,
1-Mar-06,19,66.48,
1-Mar-06,20,63,
1-Mar-06,21,60.6,
1-Mar-06,22,59.4,
1-Mar-06,23,58.28,
1-Mar-06,24,57.64,
2-Mar-06,1,55.8,
2-Mar-06,2,55.04,
2-Mar-06,3,54.56,
2-Mar-06,4,53.68,
2-Mar-06,5,53.52,
2-Mar-06,6,53.24,
2-Mar-06,7,53.52,
2-Mar-06,8,56.8,
2-Mar-06,9,62.84,
2-Mar-06,10,69.6,
2-Mar-06,11,73.76,
2-Mar-06,12,76.64,
2-Mar-06,13,78.4,
2-Mar-06,14,79.28,
2-Mar-06,15,79.6,
2-Mar-06,16,79.48,
2-Mar-06,17,78.36,
2-Mar-06,18,75.76,
2-Mar-06,19,72.2,
2-Mar-06,20,69.88,
2-Mar-06,21,68.48,
2-Mar-06,22,67.08,
2-Mar-06,23,65.8,
2-Mar-06,24,64.92,
3-Mar-06,1,64,
3-Mar-06,2,64.04,
3-Mar-06,3,63.16,
3-Mar-06,4,63.36,
3-Mar-06,5,63.04,
3-Mar-06,6,62.36,
3-Mar-06,7,61.56,
3-Mar-06,8,62.88,
3-Mar-06,9,65.6,
3-Mar-06,10,69.52,
3-Mar-06,11,72.88,
3-Mar-06,12,74.88,
3-Mar-06,13,76.88,
3-Mar-06,14,78.32,
3-Mar-06,15,78.8,
3-Mar-06,16,78.64,
3-Mar-06,17,76.76,
3-Mar-06,18,73.96,
3-Mar-06,19,69.52,
3-Mar-06,20,66.24,
3-Mar-06,21,64.76,
3-Mar-06,22,62.92,
3-Mar-06,23,61.6,
3-Mar-06,24,59.72,
4-Mar-06,1,58,
4-Mar-06,2,57.08,
4-Mar-06,3,56.12,
4-Mar-06,4,55.2,
4-Mar-06,5,53.92,
4-Mar-06,6,53.36,
4-Mar-06,7,52.64,
4-Mar-06,8,54.88,
4-Mar-06,9,58.52,
4-Mar-06,10,62.52,
4-Mar-06,11,65.68,
4-Mar-06,12,67.92,
4-Mar-06,13,69.48,
4-Mar-06,14,70.56,
4-Mar-06,15,70.76,
4-Mar-06,16,70.44,
4-Mar-06,17,69.28,
4-Mar-06,18,66.32,
4-Mar-06,19,62,
4-Mar-06,20,59.08,
4-Mar-06,21,56.64,
4-Mar-06,22,55.24,
4-Mar-06,23,53.32,
4-Mar-06,24,52.32,
5-Mar-06,1,50.2,
5-Mar-06,2,48.72,
5-Mar-06,3,47.72,
5-Mar-06,4,46.88,
5-Mar-06,5,46.28,
5-Mar-06,6,45.68,
5-Mar-06,7,45.12,
5-Mar-06,8,48.72,
5-Mar-06,9,56.56,
5-Mar-06,10,62.12,
5-Mar-06,11,65.24,
5-Mar-06,12,67.56,
5-Mar-06,13,69.52,
5-Mar-06,14,70.6,
5-Mar-06,15,71.6,
5-Mar-06,16,71.8,
5-Mar-06,17,70.84,
5-Mar-06,18,68.32,
5-Mar-06,19,63.16,
5-Mar-06,20,60.12,
5-Mar-06,21,58.6,
5-Mar-06,22,57.08,
5-Mar-06,23,54.88,
5-Mar-06,24,53.68,
6-Mar-06,1,52.92,
6-Mar-06,2,51.68,
6-Mar-06,3,50.72,
6-Mar-06,4,50.28,
6-Mar-06,5,49.92,
6-Mar-06,6,48.84,
6-Mar-06,7,48.6,
6-Mar-06,8,52.56,
6-Mar-06,9,59.2,
6-Mar-06,10,64.48,
6-Mar-06,11,67.92,
6-Mar-06,12,70.84,
6-Mar-06,13,73.24,
6-Mar-06,14,74.6,
6-Mar-06,15,75.04,
6-Mar-06,16,74.88,
6-Mar-06,17,73.52,
6-Mar-06,18,71.4,
6-Mar-06,19,68.28,
6-Mar-06,20,66.12,
6-Mar-06,21,64.2,
6-Mar-06,22,62.92,
6-Mar-06,23,62.24,
6-Mar-06,24,61.6,
7-Mar-06,1,61.32,
7-Mar-06,2,60.76,
7-Mar-06,3,59.8,
7-Mar-06,4,59.08,
7-Mar-06,5,57.64,
7-Mar-06,6,56.2,
7-Mar-06,7,54.52,
7-Mar-06,8,56.92,
7-Mar-06,9,60.28,
7-Mar-06,10,63.36,
7-Mar-06,11,65.32,
7-Mar-06,12,66.52,
7-Mar-06,13,67,
7-Mar-06,14,67.84,
7-Mar-06,15,67.8,
7-Mar-06,16,67.72,
7-Mar-06,17,66.32,
7-Mar-06,18,63.76,
7-Mar-06,19,59.32,
7-Mar-06,20,56.16,
7-Mar-06,21,53.84,
7-Mar-06,22,52.28,
7-Mar-06,23,50.56,
7-Mar-06,24,49.12,
8-Mar-06,1,46.44,
8-Mar-06,2,45.52,
8-Mar-06,3,44.12,
8-Mar-06,4,43.64,
8-Mar-06,5,43.4,
8-Mar-06,6,43.44,
8-Mar-06,7,43.2,
8-Mar-06,8,48.08,
8-Mar-06,9,56.08,
8-Mar-06,10,61.24,
8-Mar-06,11,64.2,
8-Mar-06,12,66.12,
8-Mar-06,13,68.08,
8-Mar-06,14,69.48,
8-Mar-06,15,70.28,
8-Mar-06,16,69.88,
8-Mar-06,17,69.32,
8-Mar-06,18,67.28,
8-Mar-06,19,62.96,
8-Mar-06,20,59.88,
8-Mar-06,21,57.6,
8-Mar-06,22,56.28,
8-Mar-06,23,55.88,
8-Mar-06,24,54.68,
9-Mar-06,1,54.56,
9-Mar-06,2,53.84,
9-Mar-06,3,53.08,
9-Mar-06,4,52.4,
9-Mar-06,5,52.44,
9-Mar-06,6,52.52,
9-Mar-06,7,52.68,
9-Mar-06,8,56.68,
9-Mar-06,9,62.88,
9-Mar-06,10,67.36,
9-Mar-06,11,70.28,
9-Mar-06,12,72.36,
9-Mar-06,13,73.84,
9-Mar-06,14,74.68,
9-Mar-06,15,75.24,
9-Mar-06,16,75.28,
9-Mar-06,17,74.36,
9-Mar-06,18,72.44,
9-Mar-06,19,69.56,
9-Mar-06,20,67.84,
9-Mar-06,21,66.84,
9-Mar-06,22,65.88,
9-Mar-06,23,65.32,
9-Mar-06,24,64.28,
10-Mar-06,1,64.16,
10-Mar-06,2,63.56,
10-Mar-06,3,63.44,
10-Mar-06,4,62.8,
10-Mar-06,5,62.76,
10-Mar-06,6,62.08,
10-Mar-06,7,61.84,
10-Mar-06,8,64.32,
10-Mar-06,9,68.92,
10-Mar-06,10,73,
10-Mar-06,11,76.04,
10-Mar-06,12,77.88,
10-Mar-06,13,78.8,
10-Mar-06,14,79.48,
10-Mar-06,15,79.48,
10-Mar-06,16,79.2,
10-Mar-06,17,78.48,
10-Mar-06,18,76.64,
10-Mar-06,19,73.12,
10-Mar-06,20,70.6,
10-Mar-06,21,68.76,
10-Mar-06,22,67.76,
10-Mar-06,23,67.04,
10-Mar-06,24,65.72,
11-Mar-06,1,64.68,
11-Mar-06,2,63.96,
11-Mar-06,3,63.56,
11-Mar-06,4,63.64,
11-Mar-06,5,63,
11-Mar-06,6,62.96,
11-Mar-06,7,62.92,
11-Mar-06,8,65,
11-Mar-06,9,69.16,
11-Mar-06,10,73.4,
11-Mar-06,11,76.56,
11-Mar-06,12,79,
11-Mar-06,13,80.2,
11-Mar-06,14,80.88,
11-Mar-06,15,81.32,
11-Mar-06,16,80.68,
11-Mar-06,17,79.32,
11-Mar-06,18,77.24,
11-Mar-06,19,73.76,
11-Mar-06,20,71.84,
11-Mar-06,21,69.68,
11-Mar-06,22,67.88,
11-Mar-06,23,66.64,
11-Mar-06,24,65.88,
12-Mar-06,1,64.56,
12-Mar-06,2,64,
12-Mar-06,3,63.72,
12-Mar-06,4,63.24,
12-Mar-06,5,61.8,
12-Mar-06,6,61.4,
12-Mar-06,7,61.16,
12-Mar-06,8,64.56,
12-Mar-06,9,70.32,
12-Mar-06,10,74.92,
12-Mar-06,11,77.56,
12-Mar-06,12,79.48,
12-Mar-06,13,80.16,
12-Mar-06,14,80.64,
12-Mar-06,15,80.84,
12-Mar-06,16,80.32,
12-Mar-06,17,78.92,
12-Mar-06,18,77.04,
12-Mar-06,19,73.96,
12-Mar-06,20,71.76,
12-Mar-06,21,69.84,
12-Mar-06,22,68.48,
12-Mar-06,23,67.68,
12-Mar-06,24,67.04,
13-Mar-06,1,65.92,
13-Mar-06,2,65.24,
13-Mar-06,3,64.72,
13-Mar-06,4,63.92,
13-Mar-06,5,63.56,
13-Mar-06,6,62.96,
13-Mar-06,7,62.48,
13-Mar-06,8,65.84,
13-Mar-06,9,70.68,
13-Mar-06,10,75.48,
13-Mar-06,11,77.96,
13-Mar-06,12,79.2,
13-Mar-06,13,80.32,
13-Mar-06,14,80.96,
13-Mar-06,15,80.92,
13-Mar-06,16,80.56,
13-Mar-06,17,79.4,
13-Mar-06,18,77.6,
13-Mar-06,19,74.56,
13-Mar-06,20,72.28,
13-Mar-06,21,71,
13-Mar-06,22,69.52,
13-Mar-06,23,68.72,
13-Mar-06,24,68.04,
14-Mar-06,1,67.6,
14-Mar-06,2,66.92,
14-Mar-06,3,66.88,
14-Mar-06,4,66.52,
14-Mar-06,5,66.16,
14-Mar-06,6,66.28,
14-Mar-06,7,66.28,
14-Mar-06,8,68.68,
14-Mar-06,9,72.24,
14-Mar-06,10,75.08,
14-Mar-06,11,77.36,
14-Mar-06,12,78.72,
14-Mar-06,13,79.92,
14-Mar-06,14,79.32,
14-Mar-06,15,79.28,
14-Mar-06,16,78.52,
14-Mar-06,17,77.56,
14-Mar-06,18,75.68,
14-Mar-06,19,72.04,
14-Mar-06,20,69.96,
14-Mar-06,21,68.12,
14-Mar-06,22,66.92,
14-Mar-06,23,64.84,
14-Mar-06,24,63.48,
15-Mar-06,1,61.16,
15-Mar-06,2,58.92,
15-Mar-06,3,57.16,
15-Mar-06,4,55.32,
15-Mar-06,5,54.24,
15-Mar-06,6,52.56,
15-Mar-06,7,51,
15-Mar-06,8,54.36,
15-Mar-06,9,58.76,
15-Mar-06,10,62.44,
15-Mar-06,11,65.64,
15-Mar-06,12,68,
15-Mar-06,13,69.84,
15-Mar-06,14,71,
15-Mar-06,15,71.52,
15-Mar-06,16,71.6,
15-Mar-06,17,70.96,
15-Mar-06,18,68.6,
15-Mar-06,19,63.6,
15-Mar-06,20,58.88,
15-Mar-06,21,56.84,
15-Mar-06,22,54.84,
15-Mar-06,23,53.2,
15-Mar-06,24,51.56,
16-Mar-06,1,49.32,
16-Mar-06,2,48.72,
16-Mar-06,3,47.92,
16-Mar-06,4,47.4,
16-Mar-06,5,47.16,
16-Mar-06,6,47.36,
16-Mar-06,7,47.36,
16-Mar-06,8,54.48,
16-Mar-06,9,62.64,
16-Mar-06,10,68.4,
16-Mar-06,11,71.12,
16-Mar-06,12,72.32,
16-Mar-06,13,73.68,
16-Mar-06,14,74.6,
16-Mar-06,15,75.24,
16-Mar-06,16,74.92,
16-Mar-06,17,73.88,
16-Mar-06,18,71.6,
16-Mar-06,19,68.48,
16-Mar-06,20,65.92,
16-Mar-06,21,64.28,
16-Mar-06,22,63,
16-Mar-06,23,61.08,
16-Mar-06,24,59.4,
17-Mar-06,1,58.44,
17-Mar-06,2,57.28,
17-Mar-06,3,57.2,
17-Mar-06,4,57.04,
17-Mar-06,5,56.96,
17-Mar-06,6,56.8,
17-Mar-06,7,57,
17-Mar-06,8,60.2,
17-Mar-06,9,65.08,
17-Mar-06,10,69.72,
17-Mar-06,11,72.64,
17-Mar-06,12,74.88,
17-Mar-06,13,77.16,
17-Mar-06,14,78.56,
17-Mar-06,15,78.52,
17-Mar-06,16,78.36,
17-Mar-06,17,77.48,
17-Mar-06,18,75.28,
17-Mar-06,19,71.16,
17-Mar-06,20,68,
17-Mar-06,21,65.76,
17-Mar-06,22,64.56,
17-Mar-06,23,63.88,
17-Mar-06,24,62.84,
18-Mar-06,1,62.12,
18-Mar-06,2,61.04,
18-Mar-06,3,61.28,
18-Mar-06,4,60.32,
18-Mar-06,5,59.16,
18-Mar-06,6,57.88,
18-Mar-06,7,56.44,
18-Mar-06,8,59.48,
18-Mar-06,9,63.52,
18-Mar-06,10,67.12,
18-Mar-06,11,70.04,
18-Mar-06,12,72.6,
18-Mar-06,13,74.16,
18-Mar-06,14,74.96,
18-Mar-06,15,75.08,
18-Mar-06,16,74.88,
18-Mar-06,17,73.2,
18-Mar-06,18,70.88,
18-Mar-06,19,66.68,
18-Mar-06,20,64.08,
18-Mar-06,21,62.32,
18-Mar-06,22,60.32,
18-Mar-06,23,58.68,
18-Mar-06,24,57.36,
19-Mar-06,1,55.72,
19-Mar-06,2,54.52,
19-Mar-06,3,53.92,
19-Mar-06,4,53.24,
19-Mar-06,5,53.88,
19-Mar-06,6,54.04,
19-Mar-06,7,54.88,
19-Mar-06,8,59,
19-Mar-06,9,63.92,
19-Mar-06,10,67.52,
19-Mar-06,11,70.2,
19-Mar-06,12,72.44,
19-Mar-06,13,74.16,
19-Mar-06,14,74.44,
19-Mar-06,15,74.84,
19-Mar-06,16,74.68,
19-Mar-06,17,73.96,
19-Mar-06,18,71.84,
19-Mar-06,19,68.64,
19-Mar-06,20,67.04,
19-Mar-06,21,65.4,
19-Mar-06,22,64.84,
19-Mar-06,23,63.88,
19-Mar-06,24,62.52,
