Date,Hour,Temperature,Load
22-Mar-02,24,59.92,954572.5
23-Mar-02,1,58.56,858566.75
23-Mar-02,2,57.76,813352.75
23-Mar-02,3,57.24,798477
23-Mar-02,4,56.93,805470
23-Mar-02,5,56.76,838417
23-Mar-02,6,56.6,931285
23-Mar-02,7,56.35,1096071.75
23-Mar-02,8,59.04,1171269.75
23-Mar-02,9,62.24,1170334.25
23-Mar-02,10,65.07,1149165.75
23-Mar-02,11,67.34,1115038.5
23-Mar-02,12,68.88,1089757.5
23-Mar-02,13,70.02,1076460.25
23-Mar-02,14,70.7,1064827.75
23-Mar-02,15,71.22,1059871
23-Mar-02,16,71.07,1069877.75
23-Mar-02,17,70.42,1097981.75
23-Mar-02,18,68.99,1135134
23-Mar-02,19,66.27,1185242.75
23-Mar-02,20,64.05,1277697.25
23-Mar-02,21,62.52,1229043
23-Mar-02,22,61.18,1135849.5
23-Mar-02,23,60.23,1015944.5
23-Mar-02,24,59.31,886982.5
24-Mar-02,1,58.29,798641.25
24-Mar-02,2,57.4,757195.75
24-Mar-02,3,56.61,745771
24-Mar-02,4,55.87,752478
24-Mar-02,5,55.28,788383
24-Mar-02,6,54.89,898437.75
24-Mar-02,7,54.62,1082872.5
24-Mar-02,8,59.49,1136471
24-Mar-02,9,64.69,1103728.25
24-Mar-02,10,68.75,1069140.25
24-Mar-02,11,71.34,1050437.25
24-Mar-02,12,73.22,1051592.5
24-Mar-02,13,74.41,1072884.25
24-Mar-02,14,75.24,1102010
24-Mar-02,15,75.67,1132394.75
24-Mar-02,16,75.31,1169159
24-Mar-02,17,74.85,1207797.75
24-Mar-02,18,73.14,1237262
24-Mar-02,19,69.64,1261872.25
24-Mar-02,20,67.04,1338095.25
24-Mar-02,21,65.37,1269150.5
24-Mar-02,22,64.09,1151717.25
24-Mar-02,23,63.15,1005779.75
24-Mar-02,24,62.08,861955.5
25-Mar-02,1,61.38,757155.5
25-Mar-02,2,60.72,707910
25-Mar-02,3,60.29,687434
25-Mar-02,4,59.78,689342.75
25-Mar-02,5,59.89,720662
25-Mar-02,6,60.01,827695.75
25-Mar-02,7,60.19,1006138.75
25-Mar-02,8,64.21,1059332.5
25-Mar-02,9,69,1053751.25
25-Mar-02,10,72.57,1071900.75
25-Mar-02,11,74.63,1105601.25
25-Mar-02,12,76.01,1137815
25-Mar-02,13,77.03,1172076.75
25-Mar-02,14,77.47,1199385.25
25-Mar-02,15,77.34,1222803.75
25-Mar-02,16,77.2,1243510.5
25-Mar-02,17,76.27,1267895.25
25-Mar-02,18,74.64,1288369.75
25-Mar-02,19,71.71,1310503
25-Mar-02,20,69.36,1372728.25
25-Mar-02,21,68.15,1297769.25
25-Mar-02,22,66.78,1181820.75
25-Mar-02,23,65.94,1038220.5
25-Mar-02,24,65.48,887512.5
26-Mar-02,1,64.83,776781.5
26-Mar-02,2,64.47,717508.25
26-Mar-02,3,64.12,689609
26-Mar-02,4,63.76,682964.75
26-Mar-02,5,63.64,700062.75
26-Mar-02,6,63.32,780017
26-Mar-02,7,63.36,919995
26-Mar-02,8,66.24,986934
26-Mar-02,9,70.5,1035778.5
26-Mar-02,10,73.64,1098592.75
26-Mar-02,11,75.58,1158637.5
26-Mar-02,12,77.03,1211708
26-Mar-02,13,77.85,1257191.5
26-Mar-02,14,78.32,1284628
26-Mar-02,15,78.31,1304269.75
26-Mar-02,16,77.72,1323995.25
26-Mar-02,17,76.8,1344315.5
26-Mar-02,18,74.9,1346509.25
26-Mar-02,19,72.38,1343184.25
26-Mar-02,20,70.42,1392374.25
26-Mar-02,21,69.03,1315368.5
26-Mar-02,22,67.92,1198793.75
26-Mar-02,23,67.1,1062003.25
26-Mar-02,24,66.53,914377.25
27-Mar-02,1,65.94,797322
27-Mar-02,2,65.48,731060.75
27-Mar-02,3,65.19,696169.75
27-Mar-02,4,64.85,682914.25
27-Mar-02,5,64.54,694305.75
27-Mar-02,6,64.33,755617
27-Mar-02,7,64.39,868655.25
27-Mar-02,8,66.94,958489.75
27-Mar-02,9,70.35,1050280.5
27-Mar-02,10,73.01,1130178.5
27-Mar-02,11,75.12,1197804.25
27-Mar-02,12,76.69,1260231.75
27-Mar-02,13,77.55,1318280
27-Mar-02,14,77.77,1349524.25
27-Mar-02,15,76.97,1345555.75
27-Mar-02,16,76.44,1337799.75
27-Mar-02,17,75.26,1336177.75
27-Mar-02,18,73.68,1330980
27-Mar-02,19,71.02,1316844.25
27-Mar-02,20,69.21,1367421.5
27-Mar-02,21,67.79,1300581.5
27-Mar-02,22,66.6,1183002.75
27-Mar-02,23,65.62,1042984.25
27-Mar-02,24,64.96,899166.25
28-Mar-02,1,63.63,788703.5
28-Mar-02,2,62.97,731058.25
28-Mar-02,3,62.15,702376.25
28-Mar-02,4,61.25,689832.25
28-Mar-02,5,60.61,704407.25
28-Mar-02,6,60.11,780126.25
28-Mar-02,7,59.75,915828.25
28-Mar-02,8,62.68,982199.5
28-Mar-02,9,66.46,1021712.75
28-Mar-02,10,69.48,1057720.5
28-Mar-02,11,71.85,1084045.75
28-Mar-02,12,73.79,1112335.25
28-Mar-02,13,75.35,1155114.75
28-Mar-02,14,76.45,1199998.5
28-Mar-02,15,76.86,1244219.75
28-Mar-02,16,76.79,1284704
28-Mar-02,17,75.74,1313161
28-Mar-02,18,73.83,1321152
28-Mar-02,19,70,1305962.75
28-Mar-02,20,67.27,1367306.75
28-Mar-02,21,65.53,1289565
28-Mar-02,22,64.27,1165949.5
28-Mar-02,23,63.16,1016732
28-Mar-02,24,61.9,869339.75
29-Mar-02,1,60.22,757613.5
29-Mar-02,2,59.48,702331.75
29-Mar-02,3,58.8,677581
29-Mar-02,4,58.32,673632.75
29-Mar-02,5,57.93,696619.5
29-Mar-02,6,57.71,784252.25
29-Mar-02,7,58.05,933048.5
29-Mar-02,8,62.38,995214.75
29-Mar-02,9,67.31,1023968.75
29-Mar-02,10,71.43,1057555.5
29-Mar-02,11,74.42,1099126.75
29-Mar-02,12,76.4,1154637.75
29-Mar-02,13,78.01,1219658
29-Mar-02,14,78.73,1276153.5
29-Mar-02,15,79.15,1326635
29-Mar-02,16,78.66,1364724.75
29-Mar-02,17,77.66,1391852.25
29-Mar-02,18,75.26,1391360
29-Mar-02,19,71.3,1364928.25
29-Mar-02,20,68.47,1410874.75
29-Mar-02,21,66.44,1313321.75
29-Mar-02,22,64.89,1183973.75
29-Mar-02,23,63.63,1034814.25
29-Mar-02,24,62.36,888044
30-Mar-02,1,60.81,776866.25
30-Mar-02,2,59.83,719183
30-Mar-02,3,58.91,692020.75
30-Mar-02,4,58.14,687859.25
30-Mar-02,5,57.36,710236.25
30-Mar-02,6,57.14,791558.25
30-Mar-02,7,57.56,932591.75
30-Mar-02,8,61.33,1002268.5
30-Mar-02,9,66.11,1044477.25
30-Mar-02,10,69.36,1081549.5
30-Mar-02,11,71.56,1110997
30-Mar-02,12,72.67,1152059
30-Mar-02,13,73.85,1200460.75
30-Mar-02,14,74.46,1240164.5
30-Mar-02,15,74.65,1268437.75
30-Mar-02,16,74.51,1295899.25
30-Mar-02,17,73.6,1325254.5
30-Mar-02,18,72.14,1339850
30-Mar-02,19,69.21,1349741.75
30-Mar-02,20,66.83,1423195
30-Mar-02,21,65.28,1354814
30-Mar-02,22,64.28,1241592.75
30-Mar-02,23,63.43,1095286.75
30-Mar-02,24,62.87,948026.5
31-Mar-02,1,61.6,838936.75
31-Mar-02,2,60.82,785090.5
31-Mar-02,3,59.94,764467.5
31-Mar-02,4,59.2,766097.5
31-Mar-02,5,58.57,799635.5
31-Mar-02,6,57.73,910014.75
31-Mar-02,7,57.58,1093766.25
31-Mar-02,8,60.91,1156393.75
31-Mar-02,9,64.68,1184198.25
31-Mar-02,10,67.92,1219246.25
31-Mar-02,11,70.51,1247995
31-Mar-02,12,72.36,1277653.5
31-Mar-02,13,73.92,1315255.75
31-Mar-02,14,74.53,1336813.75
31-Mar-02,15,74.54,1348743.5
31-Mar-02,16,73.92,1359619
31-Mar-02,17,72.96,1375481.5
31-Mar-02,18,70.96,1382737.75
31-Mar-02,19,68.13,1409923.25
31-Mar-02,20,65.6,1501542.5
31-Mar-02,21,64.05,1454965
31-Mar-02,22,62.51,1347630
31-Mar-02,23,61.3,1201700.25
31-Mar-02,24,60.52,1050968.5
1-Apr-02,1,59.37,948030.25
1-Apr-02,2,58.44,905538.25
1-Apr-02,3,57.75,890383.75
1-Apr-02,4,56.79,900328.75
1-Apr-02,5,56.07,945957.75
1-Apr-02,6,55.45,1078656.25
1-Apr-02,7,55.79,1269471
1-Apr-02,8,59.63,1286385.75
1-Apr-02,9,63.94,1237828.25
1-Apr-02,10,67.11,1207543
1-Apr-02,11,69.65,1207017.5
1-Apr-02,12,71.13,1224678
1-Apr-02,13,72.62,1250403.25
1-Apr-02,14,73.49,1271760
1-Apr-02,15,73.76,1289631.25
1-Apr-02,16,73.47,1308847
1-Apr-02,17,72.59,1326407.5
1-Apr-02,18,70.84,1337745.5
1-Apr-02,19,67.39,1353889.75
1-Apr-02,20,64.38,1429800
1-Apr-02,21,62.78,1374379.75
1-Apr-02,22,61.23,1269741
1-Apr-02,23,60.18,1133032
1-Apr-02,24,59.23,994025
2-Apr-02,1,57.81,892075.75
2-Apr-02,2,56.7,850352
2-Apr-02,3,56.1,838129.25
2-Apr-02,4,55.74,846196.5
2-Apr-02,5,55.46,886499
2-Apr-02,6,54.99,1007509.75
2-Apr-02,7,55.12,1199654
2-Apr-02,8,59.34,1220425
2-Apr-02,9,63.65,1160276.5
2-Apr-02,10,67.04,1118948.5
2-Apr-02,11,69.36,1102351
2-Apr-02,12,71.32,1103208
2-Apr-02,13,72.86,1119306
2-Apr-02,14,73.83,1141806.5
2-Apr-02,15,74.09,1161591
2-Apr-02,16,73.87,1180240.25
2-Apr-02,17,73.31,1202585.25
2-Apr-02,18,71.04,1217957.75
2-Apr-02,19,67.73,1228001.5
2-Apr-02,20,64.83,1305024.75
2-Apr-02,21,62.92,1255568.25
2-Apr-02,22,61.08,1156993.75
2-Apr-02,23,59.96,1034418.25
2-Apr-02,24,59.2,904725.5
3-Apr-02,1,58.29,811117.5
3-Apr-02,2,57.32,762085.125
3-Apr-02,3,56.51,733999.75
3-Apr-02,4,55.61,765641
3-Apr-02,5,54.65,798363
3-Apr-02,6,53.64,895828.25
3-Apr-02,7,53.81,1057711.5
3-Apr-02,8,58.45,1142535.75
3-Apr-02,9,63.34,1154813.5
3-Apr-02,10,66.78,1135049.25
3-Apr-02,11,69.19,1108473.5
3-Apr-02,12,70.59,1086181.75
3-Apr-02,13,72.05,1079621.5
3-Apr-02,14,72.87,1080984.5
3-Apr-02,15,73.21,1085480
3-Apr-02,16,73.34,1098132.5
3-Apr-02,17,73.02,1125734.25
3-Apr-02,18,71.27,1158447.25
3-Apr-02,19,68.8,1184240
3-Apr-02,20,65.96,1240989
3-Apr-02,21,63.65,1231670.5
3-Apr-02,22,61.84,1142096
3-Apr-02,23,60.61,1008928.75
3-Apr-02,24,59.82,871813.5
4-Apr-02,1,58.66,771397.5
4-Apr-02,2,57.515,718027.375
4-Apr-02,3,56.72,688927.75
4-Apr-02,4,56,715280.25
4-Apr-02,5,55.71,747058
4-Apr-02,6,55.19,848616.5
4-Apr-02,7,55.08,1027257.25
4-Apr-02,8,57.39,1109050
4-Apr-02,9,63.52,1112463.75
4-Apr-02,10,68.72,1097234.25
4-Apr-02,11,72.28,1093156
4-Apr-02,12,74.6,1105687.5
4-Apr-02,13,76.2,1137212
4-Apr-02,14,77.18,1172447.5
4-Apr-02,15,77.84,1207676.25
4-Apr-02,16,78.09,1248928.75
4-Apr-02,17,77.39,1296704.5
4-Apr-02,18,75.84,1323874.25
4-Apr-02,19,73.29,1315809.5
4-Apr-02,20,69.61,1328248
4-Apr-02,21,66.86,1327304.75
4-Apr-02,22,64.99,1222258
4-Apr-02,23,63.58,1063969.75
4-Apr-02,24,62.29,901165.25
5-Apr-02,1,60.98,776654.75
5-Apr-02,2,60.01,714857.5
5-Apr-02,3,58.87,686869.75
5-Apr-02,4,58.01,684164.75
5-Apr-02,5,57.28,712536.75
5-Apr-02,6,56.63,809926
5-Apr-02,7,56.36,987924
5-Apr-02,8,58.38,1080458.75
5-Apr-02,9,63.7,1090383
5-Apr-02,10,68.11,1092964.25
5-Apr-02,11,71.38,1106328.75
5-Apr-02,12,73.41,1129724
5-Apr-02,13,75.06,1163206
5-Apr-02,14,76.16,1195541.75
5-Apr-02,15,76.91,1229692
5-Apr-02,16,76.66,1266870.25
5-Apr-02,17,76.14,1305921.5
5-Apr-02,18,74.66,1326624.25
5-Apr-02,19,71.86,1311429.25
5-Apr-02,20,68.47,1315590.25
5-Apr-02,21,65.76,1306961.25
5-Apr-02,22,64.41,1208000
5-Apr-02,23,63.2,1061807
5-Apr-02,24,62.15,908880
6-Apr-02,1,60.95,788244
6-Apr-02,2,59.945,727842.75
6-Apr-02,3,59,692055.75
6-Apr-02,4,58.35,708995.25
6-Apr-02,5,57.77,728703
6-Apr-02,6,56.99,808733
6-Apr-02,7,56.83,949407.5
6-Apr-02,8,59.41,1026864.75
6-Apr-02,9,64.24,1055886.75
6-Apr-02,10,69.29,1077007
6-Apr-02,11,73.02,1099450.25
6-Apr-02,12,75.45,1134984.75
6-Apr-02,13,77.05,1190142
6-Apr-02,14,78.03,1243987.75
6-Apr-02,15,78.59,1292607
6-Apr-02,16,78.87,1344775
6-Apr-02,17,78.28,1400427.25
6-Apr-02,18,76.72,1437394.75
6-Apr-02,19,74.31,1420936
6-Apr-02,20,71.24,1396566.25
6-Apr-02,21,69.24,1409865.5
6-Apr-02,22,67.56,1311266.75
6-Apr-02,23,66.28,1145613.5
6-Apr-02,24,65.22,969017.25
7-Apr-02,1,64.47,833915.25
7-Apr-02,2,64.2,767930.5
7-Apr-02,3,63.82,733495.25
7-Apr-02,4,63.35,719283.25
7-Apr-02,5,63.16,732831.75
7-Apr-02,6,62.6,808924.5
7-Apr-02,7,62.19,962133.25
7-Apr-02,8,63.27,1028621.25
7-Apr-02,9,67.16,1043492.5
7-Apr-02,10,71.23,1077531.5
7-Apr-02,11,74.08,1119973.75
7-Apr-02,12,76.3,1164934
7-Apr-02,13,77.78,1211376.5
7-Apr-02,14,78.3,1255445.75
7-Apr-02,15,78.73,1295261.25
7-Apr-02,16,78.62,1340277.5
7-Apr-02,17,78.03,1387722.5
7-Apr-02,18,76.53,1425670
7-Apr-02,19,74.79,1429194.25
7-Apr-02,20,72.59,1399076.25
7-Apr-02,21,70.85,1431335.75
7-Apr-02,22,69.31,1337367.75
7-Apr-02,23,68.48,1164957
7-Apr-02,24,67.87,977864.5
8-Apr-02,1,66.81,830860.5
8-Apr-02,2,66.37,759101.25
8-Apr-02,3,65.91,719946.25
8-Apr-02,4,65.5,705530.25
8-Apr-02,5,65.49,718875.5
8-Apr-02,6,65.18,805350
8-Apr-02,7,64.59,981908.5
8-Apr-02,8,65.3,1034100.25
8-Apr-02,9,68.18,1023918.5
8-Apr-02,10,71.53,1049720
8-Apr-02,11,74.16,1094493
8-Apr-02,12,76.04,1149157
8-Apr-02,13,77.32,1201635
8-Apr-02,14,78.01,1247258
8-Apr-02,15,78.79,1287518.25
8-Apr-02,16,78.87,1335906
8-Apr-02,17,78.27,1384118.75
8-Apr-02,18,77.14,1420045.25
8-Apr-02,19,75.49,1407647.75
8-Apr-02,20,72.83,1367811
8-Apr-02,21,70.79,1401149.25
8-Apr-02,22,69.55,1314285.5
8-Apr-02,23,68.6,1156495.75
8-Apr-02,24,67.6,982288.25
9-Apr-02,1,66.96,837380.75
9-Apr-02,2,65.9,759268.25
9-Apr-02,3,65.34,717713.5
9-Apr-02,4,64.71,700515.25
9-Apr-02,5,64.19,710078.75
9-Apr-02,6,63.75,777166.5
9-Apr-02,7,63.1,913115.5
9-Apr-02,8,63.84,972039.75
9-Apr-02,9,67.07,1002324
9-Apr-02,10,70.64,1050385.25
9-Apr-02,11,73.54,1102748
9-Apr-02,12,75.71,1164349.5
9-Apr-02,13,77.23,1228994.5
9-Apr-02,14,78.03,1296821
9-Apr-02,15,78.5,1363557
9-Apr-02,16,78.58,1426737.5
9-Apr-02,17,78.23,1472445.25
9-Apr-02,18,76.89,1490073
9-Apr-02,19,75,1452712.5
9-Apr-02,20,72.09,1386949
9-Apr-02,21,69.87,1402312.25
9-Apr-02,22,68.21,1306340.5
9-Apr-02,23,66.78,1144401.25
9-Apr-02,24,65.58,969827.25
10-Apr-02,1,65.01,832220.25
10-Apr-02,2,63.58,751199
10-Apr-02,3,62.65,711329.25
10-Apr-02,4,61.86,692859
10-Apr-02,5,61.35,699318
10-Apr-02,6,60.81,759584.25
10-Apr-02,7,60.18,884955.75
10-Apr-02,8,60.95,954357
10-Apr-02,9,63.55,1010748
10-Apr-02,10,66.98,1075498
10-Apr-02,11,70.04,1127338.25
10-Apr-02,12,72.1,1176488.75
10-Apr-02,13,73.56,1234441.5
10-Apr-02,14,74.61,1282713.75
10-Apr-02,15,75.13,1322076.75
10-Apr-02,16,75.23,1364711.25
10-Apr-02,17,74.59,1420974.25
10-Apr-02,18,73.67,1466846.25
10-Apr-02,19,71.75,1460302.25
10-Apr-02,20,69.02,1421355
10-Apr-02,21,67.03,1454040.25
10-Apr-02,22,65.56,1356334.5
10-Apr-02,23,64.1,1186798.5
10-Apr-02,24,62.91,1001671.25
11-Apr-02,1,62.02,862026
11-Apr-02,2,60.95,788523.25
11-Apr-02,3,60.01,751989.5
11-Apr-02,4,59.46,740043.25
11-Apr-02,5,59.23,758260.25
11-Apr-02,6,58.62,848140
11-Apr-02,7,58.22,1020914.75
11-Apr-02,8,59.26,1083345.75
11-Apr-02,9,63.39,1083814
11-Apr-02,10,67.73,1095536.75
11-Apr-02,11,70.98,1110406.75
11-Apr-02,12,72.95,1142831.75
11-Apr-02,13,74.35,1188185.75
11-Apr-02,14,75.43,1227583
11-Apr-02,15,75.92,1251938.5
11-Apr-02,16,75.71,1279898.75
11-Apr-02,17,75.03,1312056
11-Apr-02,18,74.18,1337848.75
11-Apr-02,19,72.21,1334781.25
11-Apr-02,20,69.87,1315265.75
11-Apr-02,21,67.71,1347194.5
11-Apr-02,22,66.41,1261110.25
11-Apr-02,23,65.38,1109578.75
11-Apr-02,24,64.65,945520.75
12-Apr-02,1,63.99,816267.75
12-Apr-02,2,63.51,748743.75
12-Apr-02,3,62.91,719958.5
12-Apr-02,4,62.36,708617
12-Apr-02,5,62.16,724048.75
12-Apr-02,6,61.6,803550.25
12-Apr-02,7,60.86,960365
12-Apr-02,8,61.82,1032063.25
12-Apr-02,9,64.96,1045021.5
12-Apr-02,10,68.78,1058805.25
12-Apr-02,11,71.73,1087778.25
12-Apr-02,12,73.97,1123995.5
12-Apr-02,13,75.41,1163685.25
12-Apr-02,14,76.21,1200439.75
12-Apr-02,15,76.68,1227663.75
12-Apr-02,16,76.25,1251861.75
12-Apr-02,17,75.49,1279515.75
12-Apr-02,18,74.48,1307757.5
12-Apr-02,19,73.1,1304635.5
12-Apr-02,20,70.87,1281361
12-Apr-02,21,69.16,1305895.5
12-Apr-02,22,68.14,1228386.25
12-Apr-02,23,67.27,1086940.25
12-Apr-02,24,66.71,935317.25
13-Apr-02,1,66.42,809414
13-Apr-02,2,65.71,742076
13-Apr-02,3,65.19,709401
13-Apr-02,4,64.69,696555.5
13-Apr-02,5,64.44,707027.25
13-Apr-02,6,63.67,768594.75
13-Apr-02,7,63.18,895931
13-Apr-02,8,63.58,966648.25
13-Apr-02,9,66.42,1014336.75
13-Apr-02,10,69.54,1056136.25
13-Apr-02,11,72.27,1088511.75
13-Apr-02,12,74.2,1124328.25
13-Apr-02,13,75.64,1158899.25
13-Apr-02,14,76.61,1188481.75
13-Apr-02,15,77.05,1220819.75
13-Apr-02,16,76.7,1258198
13-Apr-02,17,76.08,1300743.25
13-Apr-02,18,74.55,1325740.75
13-Apr-02,19,72.5,1310550.5
13-Apr-02,20,69.56,1276132.5
13-Apr-02,21,67.18,1320261.75
13-Apr-02,22,65.17,1236389.25
13-Apr-02,23,63.6,1077922.25
13-Apr-02,24,62.27,908670
14-Apr-02,1,61.1,780504.5
14-Apr-02,2,59.8,719270
14-Apr-02,3,58.6,692721
14-Apr-02,4,57.84,689132
14-Apr-02,5,57.21,716330.25
14-Apr-02,6,56.5,814012.75
14-Apr-02,7,55.7,994918.5
14-Apr-02,8,57.28,1063636
14-Apr-02,9,62.04,1066425.25
14-Apr-02,10,66.68,1078636.5
14-Apr-02,11,69.77,1099692.75
14-Apr-02,12,72.14,1129019.5
14-Apr-02,13,73.55,1168983.5
14-Apr-02,14,74.3,1203066.75
14-Apr-02,15,74.28,1231496
14-Apr-02,16,74.1,1257314.25
14-Apr-02,17,73.15,1286574
14-Apr-02,18,72.09,1314919.25
14-Apr-02,19,70.48,1313233.25
14-Apr-02,20,67.76,1296304.25
14-Apr-02,21,65.09,1352019
14-Apr-02,22,63.08,1280539.25
14-Apr-02,23,61.59,1119152.75
14-Apr-02,24,60.09,946045
15-Apr-02,1,59.47,821541.25
15-Apr-02,2,58.37,767116.75
15-Apr-02,3,57.35,747651.75
15-Apr-02,4,56.6,750963.5
15-Apr-02,5,56,786974.25
15-Apr-02,6,55.26,912169.75
15-Apr-02,7,54.63,1133342
15-Apr-02,8,56.45,1187791
15-Apr-02,9,61.77,1127209.75
15-Apr-02,10,66.95,1092996
15-Apr-02,11,70.17,1081147.25
15-Apr-02,12,72.44,1089962
15-Apr-02,13,74.05,1122030.5
15-Apr-02,14,75.06,1156058.5
15-Apr-02,15,75.98,1192173
15-Apr-02,16,76.06,1238287.5
15-Apr-02,17,75.69,1290107
15-Apr-02,18,74.77,1331289
15-Apr-02,19,72.9,1330189.5
15-Apr-02,20,69.48,1292778.5
15-Apr-02,21,66.52,1333089
15-Apr-02,22,64.53,1262075.25
15-Apr-02,23,62.69,1104606.25
15-Apr-02,24,61.14,938465
16-Apr-02,1,60.32,809417.75
16-Apr-02,2,59.1,751945.5
16-Apr-02,3,58.08,730502.5
16-Apr-02,4,57.4,732113.75
16-Apr-02,5,57.36,762638.25
16-Apr-02,6,56.54,867034.5
16-Apr-02,7,56.08,1056170.25
16-Apr-02,8,58,1130812.5
16-Apr-02,9,63.31,1122215.75
16-Apr-02,10,68.16,1112856.5
16-Apr-02,11,71.55,1117523
16-Apr-02,12,73.7,1141459.25
16-Apr-02,13,75.16,1177307.75
16-Apr-02,14,76.34,1218717.25
16-Apr-02,15,77.07,1262457.25
16-Apr-02,16,77.11,1316013.25
16-Apr-02,17,76.57,1369688.75
16-Apr-02,18,75.3,1403348.75
16-Apr-02,19,73.49,1383992.5
16-Apr-02,20,70.33,1329299.75
16-Apr-02,21,67.45,1359243.75
16-Apr-02,22,65.56,1284126.75
16-Apr-02,23,63.8,1131446.5
16-Apr-02,24,62.29,968391.5
17-Apr-02,1,61.08,839370.5
17-Apr-02,2,59.77,774812.5
17-Apr-02,3,58.83,745651
17-Apr-02,4,58.39,738876.5
17-Apr-02,5,57.69,757284.25
17-Apr-02,6,57.21,827911.5
17-Apr-02,7,56.78,967121.5
17-Apr-02,8,58.67,1058121
17-Apr-02,9,64.37,1103725.75
17-Apr-02,10,69.87,1127729.25
17-Apr-02,11,72.86,1144412.75
17-Apr-02,12,75.29,1175586.75
17-Apr-02,13,76.82,1226418.5
17-Apr-02,14,78.1,1281323.5
17-Apr-02,15,78.57,1331274.25
17-Apr-02,16,78.65,1383671
17-Apr-02,17,78.13,1425663
17-Apr-02,18,77.01,1444057.25
17-Apr-02,19,75.07,1434067.5
17-Apr-02,20,71.76,1372111.5
17-Apr-02,21,68.67,1395246.25
17-Apr-02,22,66.79,1310521.5
17-Apr-02,23,64.96,1140073.5
17-Apr-02,24,63.67,963120.75
18-Apr-02,1,62.16,827419.75
18-Apr-02,2,60.9,758787.75
18-Apr-02,3,59.86,728292
18-Apr-02,4,59.09,722284
18-Apr-02,5,58.57,743597.25
18-Apr-02,6,57.96,831549
18-Apr-02,7,57.29,995790.5
18-Apr-02,8,59.25,1067896.5
18-Apr-02,9,65.26,1080083
18-Apr-02,10,70.62,1096175
18-Apr-02,11,73.78,1126903.25
18-Apr-02,12,76.36,1176801.25
18-Apr-02,13,78.17,1246084.5
18-Apr-02,14,79.32,1318739.25
18-Apr-02,15,80.18,1391256.5
18-Apr-02,16,80.49,1460995.75
18-Apr-02,17,80.13,1530134.25
18-Apr-02,18,79.29,1575070
18-Apr-02,19,76.99,1553308
18-Apr-02,20,73.41,1476619
18-Apr-02,21,70.5,1479224.25
18-Apr-02,22,68.47,1375011.25
18-Apr-02,23,66.72,1185338
18-Apr-02,24,65.02,988899
19-Apr-02,1,63.69,836928
19-Apr-02,2,62.55,757207.5
19-Apr-02,3,61.27,717630
19-Apr-02,4,60.41,702080.75
19-Apr-02,5,60.01,716965.5
19-Apr-02,6,59.4,802204
19-Apr-02,7,59.1,971496
19-Apr-02,8,61.36,1030323.25
19-Apr-02,9,66.95,1043398.5
19-Apr-02,10,71.74,1082064.25
19-Apr-02,11,74.71,1138378
19-Apr-02,12,76.82,1207445.75
19-Apr-02,13,78.54,1284342.5
19-Apr-02,14,79.84,1362176.5
19-Apr-02,15,80.49,1434715.5
19-Apr-02,16,80.77,1509625.25
19-Apr-02,17,80.41,1577418.5
19-Apr-02,18,79.2,1616572.75
19-Apr-02,19,77.21,1590361.75
19-Apr-02,20,74.14,1509243.25
19-Apr-02,21,71.6,1505076.75
19-Apr-02,22,69.6,1401328.75
19-Apr-02,23,68.11,1220302.25
19-Apr-02,24,66.62,1027519.25
20-Apr-02,1,65.66,872039.75
20-Apr-02,2,64.42,784825.25
20-Apr-02,3,63.4,735315.25
20-Apr-02,4,62.59,713197.75
20-Apr-02,5,62.04,718920.75
20-Apr-02,6,61.58,778538.25
20-Apr-02,7,60.93,902789.75
20-Apr-02,8,62.57,965612.75
20-Apr-02,9,67.19,1021626.75
20-Apr-02,10,71.7,1093656.5
20-Apr-02,11,74.81,1164610.5
20-Apr-02,12,77.12,1248968
20-Apr-02,13,78.97,1343048
20-Apr-02,14,80.46,1429097
20-Apr-02,15,81.19,1502748.5
20-Apr-02,16,81.25,1569091.25
20-Apr-02,17,80.92,1619591.5
20-Apr-02,18,80.03,1640967
20-Apr-02,19,78,1605009
20-Apr-02,20,74.54,1521467.25
20-Apr-02,21,71.84,1520547.25
20-Apr-02,22,69.99,1415053.75
20-Apr-02,23,68.6,1219597.75
20-Apr-02,24,67.12,1018032.5
21-Apr-02,1,66.06,863775.75
21-Apr-02,2,64.91,780149.5
21-Apr-02,3,63.8,734608.5
21-Apr-02,4,62.89,713624.25
21-Apr-02,5,62.23,719747.25
21-Apr-02,6,61.44,790106.25
21-Apr-02,7,60.71,935181.5
21-Apr-02,8,62.51,987359.5
21-Apr-02,9,67.7,1019240.75
21-Apr-02,10,72.63,1084346.5
21-Apr-02,11,75.73,1162760.5
21-Apr-02,12,78.19,1258645.5
21-Apr-02,13,79.83,1365411.25
21-Apr-02,14,80.97,1444801
21-Apr-02,15,81.57,1513055
21-Apr-02,16,81.53,1571959
21-Apr-02,17,81.1,1617542.75
21-Apr-02,18,80.19,1638040
21-Apr-02,19,78.23,1626067.25
21-Apr-02,20,75.31,1558872.25
21-Apr-02,21,72.94,1557719.25
21-Apr-02,22,71.06,1445060
21-Apr-02,23,69.48,1239171
21-Apr-02,24,68.31,1027322.5
22-Apr-02,1,67.08,868140
22-Apr-02,2,66.35,783358.5
22-Apr-02,3,65.37,741158.5
22-Apr-02,4,64.7,722510.5
22-Apr-02,5,64.17,733467.5
22-Apr-02,6,63.58,819378.25
22-Apr-02,7,62.75,995353.75
22-Apr-02,8,64.81,1037367.75
22-Apr-02,9,69.42,1038342.5
